source_click_dt,clientType,source,total_user_series,ep2_same_day_users,ep10_same_day_users,ep20_same_day_users,ep30_same_day_users,ep50_same_day_users,ep2_3day_users,ep10_3day_users,ep20_3day_users,ep30_3day_users,ep50_3day_users
2026-02-11,both,series_widget_grid_2,168404,95282,57116,47660,42487,26889,97296,60669,52242,48158,32604
2026-02-11,both,series_widget_grid_3,99018,41871,29596,27443,25262,16672,42918,31402,29959,28450,20040
2026-02-11,both,search_results,75818,41269,21678,16741,15033,9377,41969,22818,17981,16585,10914
2026-02-11,both,from_redirection,36443,27582,21424,17803,15444,9117,27859,21980,18674,16702,10374
2026-02-11,both,series_widget_horizontal,7260,4160,2347,1820,1599,996,4243,2534,2054,1878,1264
2026-02-11,both,from_notifications,12931,3992,1977,1562,1286,911,4170,2179,1837,1615,1279
2026-02-11,both,genre_page,6146,4054,2085,1785,1594,999,4136,2238,1953,1787,1199
2026-02-11,both,from_mlt,14707,7143,3394,2858,2544,1710,7388,3743,3262,3023,2206
2026-02-11,both,search_landing_page,20135,5834,4418,4318,3997,2390,5976,4609,4593,4337,2704
2026-02-11,both,for_you_feed,9944,6549,4944,4491,4091,2774,6736,5271,4910,4608,3279
2026-02-11,both,series_landscape_carousel,634,454,343,322,303,212,463,366,349,337,250
2026-02-11,both,ranking_page,1695,991,626,585,507,346,1017,671,637,568,410
2026-02-11,both,from_manage_subscription,92,42,18,15,13,11,43,19,15,13,11
2026-02-11,both,from_undo_cancellation_screen,40,21,6,8,6,2,21,6,8,8,3
2026-02-12,Android,series_widget_horizontal,7572,4276,2506,1978,1742,1076,4376,2705,2202,2015,1352
2026-02-12,Android,from_redirection,37046,27902,21555,18031,15576,9042,28149,22129,18909,16797,10237
2026-02-12,Android,series_widget_grid_3,93714,39987,28101,25798,23773,15401,40946,29763,28055,26610,18382
2026-02-12,Android,hero_widget,44606,27545,19685,18529,17162,10835,28059,20587,19777,18822,12475
2026-02-12,Android,series_widget_grid_2,163175,93448,55732,46260,41328,25889,95373,59246,50623,46658,31150
2026-02-12,Android,continue_watching,133141,65484,59316,56638,54845,41376,66666,61236,59603,59027,46704
2026-02-12,Android,search_results,70729,38838,20323,15360,13635,8183,39553,21321,16417,14952,9457
2026-02-12,ios,series_widget_grid_3,4878,2044,1529,1523,1381,853,2111,1646,1686,1585,1027
2026-02-12,Android,from_notifications,11013,3660,1813,1453,1226,826,3804,2000,1702,1511,1132
2026-02-12,Android,from_mlt,12262,5400,2324,1905,1678,1106,5613,2551,2166,1973,1398
2026-02-12,Android,interstitials,51773,20099,11954,10251,9447,6615,21047,13121,11595,10993,8227
2026-02-12,Android,genre_page,5429,3557,1855,1616,1411,889,3620,1969,1760,1575,1051
2026-02-12,Android,search_landing_page,18283,5391,3980,3909,3629,2200,5568,4183,4164,3966,2511
2026-02-12,Android,for_you_feed,10366,6977,5246,4734,4327,2823,7165,5581,5191,4891,3375
2026-02-12,Android,series_landscape_carousel,652,466,362,331,308,212,473,385,367,354,267
2026-02-12,ios,search_results,7522,4272,2682,2412,2326,1299,4359,2821,2585,2550,1534
2026-02-12,ios,series_widget_grid_2,9063,4769,3089,2844,2614,1655,4893,3294,3140,2992,2057
2026-02-12,ios,interstitials,1933,760,525,494,454,327,797,580,563,544,429
2026-02-12,Android,ranking_page,1612,1001,601,559,481,302,1016,636,606,529,342
2026-02-12,ios,from_mlt,2779,1952,1185,1052,996,665,1985,1262,1163,1141,795
2026-02-12,ios,search_landing_page,1409,537,399,427,387,210,553,424,459,434,251
2026-02-12,ios,genre_page,702,489,296,263,263,160,502,313,279,286,190
2026-02-12,ios,ranking_page,173,105,68,63,53,28,110,74,72,62,35
2026-02-12,Android,from_manage_subscription,74,40,24,20,18,13,40,26,21,19,15
2026-02-12,ios,from_undo_cancellation_screen,38,20,9,9,8,4,21,10,10,9,6
2026-02-12,both,search_results,78235,43110,23005,17772,15961,9482,43912,24142,19002,17502,10991
2026-02-12,both,continue_watching,133141,65484,59316,56638,54845,41376,66666,61236,59603,59027,46704
2026-02-12,both,series_widget_grid_2,172234,98217,58821,49104,43942,27544,100266,62540,53763,49650,33207
2026-02-12,both,hero_widget,44606,27545,19685,18529,17162,10835,28059,20587,19777,18822,12475
2026-02-12,both,series_widget_horizontal,7572,4276,2506,1978,1742,1076,4376,2705,2202,2015,1352
2026-02-12,both,from_redirection,37046,27902,21555,18031,15576,9042,28149,22129,18909,16797,10237
2026-02-12,both,interstitials,53706,20859,12479,10745,9901,6942,21844,13701,12158,11537,8656
2026-02-12,both,series_widget_grid_3,98592,42031,29630,27321,25154,16254,43057,31409,29741,28195,19409
2026-02-12,both,search_landing_page,19691,5928,4379,4336,4016,2410,6121,4607,4623,4400,2762
2026-02-12,both,from_mlt,15041,7352,3509,2957,2674,1771,7598,3813,3329,3114,2193
2026-02-12,both,ranking_page,1785,1106,669,622,534,330,1126,710,678,591,377
2026-02-12,both,for_you_feed,10366,6977,5246,4734,4327,2823,7165,5581,5191,4891,3375
2026-02-12,both,from_notifications,11013,3660,1813,1453,1226,826,3804,2000,1702,1511,1132
2026-02-12,both,genre_page,6131,4046,2151,1879,1674,1049,4122,2282,2039,1861,1241
2026-02-12,both,series_landscape_carousel,652,466,362,331,308,212,473,385,367,354,267
2026-02-12,both,from_undo_cancellation_screen,38,20,9,9,8,4,21,10,10,9,6
2026-02-12,both,from_manage_subscription,74,40,24,20,18,13,40,26,21,19,15
2026-02-13,Android,series_widget_horizontal,7562,4373,2577,1932,1676,1049,4470,2767,2154,1926,1277
2026-02-13,Android,continue_watching,134399,67232,60987,58216,55519,40797,68423,63046,61347,59975,46258
2026-02-13,Android,hero_widget,47771,30709,22253,20595,18872,9703,31441,23503,22342,21198,11351
2026-02-13,Android,search_landing_page,18096,5551,4176,4072,3728,2248,5675,4335,4291,4016,2544
2026-02-13,Android,interstitials,53569,20889,12139,10270,9243,5861,21840,13262,11615,10784,7288
2026-02-13,Android,from_mlt,13271,5612,2390,1881,1601,1073,5819,2641,2180,1940,1379
2026-02-13,Android,series_widget_grid_3,93813,40639,28716,26329,24105,15294,41592,30408,28653,27055,18227
2026-02-13,ios,search_landing_page,1331,524,382,398,368,215,541,409,431,412,256
2026-02-13,Android,from_redirection,38476,29016,22512,18792,15923,8744,29305,23065,19722,17227,9954
2026-02-13,Android,series_widget_grid_2,164830,95176,57928,48041,42188,25968,97084,61260,52443,47571,31073
2026-02-13,Android,search_results,73074,40018,21199,15921,13983,8337,40676,22189,16989,15318,9647
2026-02-13,Android,from_notifications,12551,3913,1976,1598,1338,844,4073,2160,1828,1620,1152
2026-02-13,Android,for_you_feed,9996,6771,5145,4701,4279,2819,6928,5432,5069,4729,3313
2026-02-13,ios,search_results,7556,4286,2670,2351,2134,1225,4375,2805,2541,2376,1447
2026-02-13,Android,series_landscape_carousel,626,452,347,323,307,213,456,363,347,339,253
2026-02-13,ios,series_widget_grid_3,4905,2066,1538,1529,1382,803,2149,1660,1699,1607,1009
2026-02-13,ios,series_widget_grid_2,8648,4756,3177,2854,2509,1543,4875,3396,3152,2894,1951
2026-02-13,Android,genre_page,5484,3524,1890,1596,1375,847,3601,2007,1742,1558,1012
2026-02-13,ios,from_mlt,2788,2015,1241,1088,982,640,2047,1332,1202,1124,789
2026-02-13,ios,interstitials,1667,670,442,430,400,250,695,479,474,456,311
2026-02-13,Android,ranking_page,1540,986,636,575,511,265,1009,668,618,560,324
2026-02-13,ios,genre_page,656,473,277,232,225,144,481,293,255,256,173
2026-02-13,Android,from_manage_subscription,85,48,26,23,17,13,49,26,23,18,14
2026-02-13,ios,ranking_page,145,101,67,66,56,32,102,72,74,68,39
2026-02-13,ios,from_undo_cancellation_screen,32,19,8,6,6,5,19,9,7,7,5
2026-02-13,both,continue_watching,134399,67232,60987,58216,55519,40797,68423,63046,61347,59975,46258
2026-02-13,both,for_you_feed,9996,6771,5145,4701,4279,2819,6928,5432,5069,4729,3313
2026-02-13,both,series_widget_grid_3,98716,42705,30254,27858,25487,16097,43741,32068,30352,28662,19236
2026-02-13,both,search_landing_page,19427,6075,4558,4470,4096,2463,6216,4744,4722,4428,2800
2026-02-13,both,series_widget_grid_2,173470,99932,61105,50895,44697,27511,101959,64656,55595,50465,33024
2026-02-13,both,from_redirection,38476,29016,22512,18792,15923,8744,29305,23065,19722,17227,9954
2026-02-13,both,interstitials,55236,21559,12581,10700,9643,6111,22535,13741,12089,11240,7599
2026-02-13,both,from_notifications,12551,3913,1976,1598,1338,844,4073,2160,1828,1620,1152
2026-02-13,both,hero_widget,47771,30709,22253,20595,18872,9703,31441,23503,22342,21198,11351
2026-02-13,both,search_results,80618,44304,23869,18272,16117,9562,45051,24994,19530,17694,11094
2026-02-13,both,from_mlt,16059,7627,3631,2969,2583,1713,7866,3973,3382,3064,2168
2026-02-13,both,series_widget_horizontal,7562,4373,2577,1932,1676,1049,4470,2767,2154,1926,1277
2026-02-13,both,genre_page,6140,3997,2167,1828,1600,991,4082,2300,1997,1814,1185
2026-02-13,both,ranking_page,1685,1087,703,641,567,297,1111,740,692,628,363
2026-02-13,both,series_landscape_carousel,626,452,347,323,307,213,456,363,347,339,253
2026-02-13,both,from_manage_subscription,85,48,26,23,17,13,49,26,23,18,14
2026-02-13,both,from_undo_cancellation_screen,32,19,8,6,6,5,19,9,7,7,5
2026-02-14,Android,series_widget_grid_2,157273,91163,56292,47298,41520,25163,93096,59694,51736,46985,30248
2026-02-14,Android,series_widget_grid_3,93633,40668,28981,26575,24239,14713,41702,30751,28957,27243,17549
2026-02-14,Android,continue_watching,132963,67755,61915,59187,56464,38120,69031,64069,62463,61180,43172
2026-02-14,Android,interstitials,60276,27094,18214,16055,14576,4514,28530,20112,18515,17564,5619
2026-02-14,Android,search_results,70066,37890,20313,15510,13631,8158,38509,21248,16545,14890,9350
2026-02-14,Android,hero_widget,47465,30825,22590,21168,19571,9942,31535,23841,22849,21708,11711
2026-02-14,Android,from_redirection,37428,28314,22231,18455,15586,8675,28607,22817,19343,16855,9861
2026-02-14,Android,search_landing_page,17389,5286,3905,3807,3501,2001,5435,4082,4042,3823,2266
2026-02-14,Android,from_mlt,13974,5939,2457,1948,1698,890,6165,2767,2299,2098,1157
2026-02-14,ios,series_widget_grid_2,7823,4296,2946,2662,2359,1426,4417,3148,2938,2694,1738
2026-02-14,Android,genre_page,5220,3472,1892,1591,1348,800,3558,2013,1746,1508,964
2026-02-14,Android,from_notifications,13609,4363,2238,1805,1512,739,4559,2499,2147,1927,988
2026-02-14,Android,series_widget_horizontal,7072,4053,2409,1889,1638,988,4155,2608,2129,1927,1254
2026-02-14,Android,for_you_feed,9175,6224,4748,4325,3852,2415,6421,5080,4729,4348,2849
2026-02-14,ios,search_results,6431,3832,2422,2112,1885,1047,3889,2530,2260,2098,1203
2026-02-14,ios,series_widget_grid_3,4227,1865,1333,1347,1220,702,1922,1425,1479,1399,869
2026-02-14,ios,interstitials,1448,622,472,449,391,101,652,517,514,464,123
2026-02-14,ios,from_mlt,2506,1780,1151,1028,908,551,1810,1219,1126,1039,656
2026-02-14,Android,series_landscape_carousel,540,377,292,276,262,187,383,303,291,285,210
2026-02-14,ios,genre_page,603,417,248,211,176,115,427,259,231,203,138
2026-02-14,ios,search_landing_page,1088,417,310,343,320,183,433,332,370,360,216
2026-02-14,Android,ranking_page,1616,1027,654,596,526,245,1047,692,644,589,286
2026-02-14,ios,ranking_page,188,127,97,88,80,32,130,103,99,91,36
2026-02-14,Android,from_manage_subscription,82,37,31,27,23,16,39,31,27,25,17
2026-02-14,ios,from_undo_cancellation_screen,24,12,9,10,10,6,12,9,10,10,6
2026-02-14,both,series_widget_grid_2,165083,95459,59238,49960,43879,26589,97513,62842,54674,49679,31986
2026-02-14,both,series_widget_grid_3,97858,42533,30314,27922,25459,15415,43624,32176,30436,28642,18418
2026-02-14,both,genre_page,5823,3889,2140,1802,1524,915,3985,2272,1977,1711,1102
2026-02-14,both,hero_widget,47465,30825,22590,21168,19571,9942,31535,23841,22849,21708,11711
2026-02-14,both,interstitials,61724,27716,18686,16504,14967,4615,29182,20629,19029,18028,5742
2026-02-14,both,for_you_feed,9175,6224,4748,4325,3852,2415,6421,5080,4729,4348,2849
2026-02-14,both,continue_watching,132963,67755,61915,59187,56464,38120,69031,64069,62463,61180,43172
2026-02-14,both,search_results,76491,41722,22735,17622,15516,9205,42398,23778,18805,16988,10553
2026-02-14,both,from_mlt,16480,7719,3608,2976,2606,1441,7975,3986,3425,3137,1813
2026-02-14,both,from_redirection,37428,28314,22231,18455,15586,8675,28607,22817,19343,16855,9861
2026-02-14,both,search_landing_page,18477,5703,4215,4150,3821,2184,5868,4414,4412,4183,2482
2026-02-14,both,from_notifications,13609,4363,2238,1805,1512,739,4559,2499,2147,1927,988
2026-02-14,both,series_widget_horizontal,7072,4053,2409,1889,1638,988,4155,2608,2129,1927,1254
2026-02-14,both,series_landscape_carousel,540,377,292,276,262,187,383,303,291,285,210
2026-02-14,both,ranking_page,1804,1154,751,684,606,277,1177,795,743,680,322
2026-02-14,both,from_manage_subscription,82,37,31,27,23,16,39,31,27,25,17
2026-02-14,both,from_undo_cancellation_screen,24,12,9,10,10,6,12,9,10,10,6
2026-02-15,Android,from_redirection,39249,29573,23279,19621,16639,9221,29851,23817,20477,17852,10371
2026-02-15,Android,interstitials,60390,26799,17513,15472,14133,8212,28333,19566,17823,16880,10665
2026-02-15,Android,search_results,74378,40451,21900,16950,14965,9042,41178,22925,18090,16349,10466
2026-02-15,Android,series_widget_grid_2,160956,93114,57466,48159,42498,26900,95108,60999,52597,47877,32317
2026-02-15,Android,continue_watching,131010,68462,62778,60219,57392,39876,69773,64935,63511,62088,45218
2026-02-15,Android,series_widget_horizontal,7016,3905,2266,1758,1549,960,3998,2436,1981,1799,1205
2026-02-15,Android,from_notifications,14834,4893,2537,2073,1773,857,5129,2837,2434,2198,1223
2026-02-15,Android,search_landing_page,18188,5598,4256,4179,3838,2159,5727,4422,4397,4118,2393
2026-02-15,Android,series_widget_grid_3,93357,40144,28583,26175,24011,14957,41200,30326,28556,27031,17921
2026-02-15,ios,search_landing_page,1139,446,343,388,360,194,462,361,412,391,223
2026-02-15,ios,series_widget_grid_3,4346,1892,1388,1379,1291,757,1962,1475,1515,1452,897
2026-02-15,Android,hero_widget,47616,31161,22907,21425,19787,11005,31900,24096,23059,21896,12577
2026-02-15,ios,search_results,6733,3936,2499,2151,1950,1132,3994,2607,2293,2138,1329
2026-02-15,ios,series_widget_grid_2,8023,4653,3115,2796,2436,1530,4772,3308,3050,2766,1847
2026-02-15,ios,from_mlt,2525,1749,1125,1006,897,539,1788,1205,1123,1040,649
2026-02-15,Android,genre_page,5052,3442,1887,1596,1359,848,3510,2025,1752,1523,990
2026-02-15,Android,from_mlt,14005,5781,2408,1900,1633,981,6001,2710,2237,2006,1298
2026-02-15,ios,interstitials,1573,660,470,455,429,239,698,520,508,489,310
2026-02-15,Android,ranking_page,1731,1077,655,616,556,276,1096,697,674,614,329
2026-02-15,Android,for_you_feed,9647,6532,5027,4568,4075,2630,6712,5351,4990,4597,3102
2026-02-15,ios,ranking_page,168,102,74,76,70,30,102,76,80,76,39
2026-02-15,Android,series_landscape_carousel,616,439,311,288,269,171,447,327,312,301,205
2026-02-15,ios,genre_page,613,403,271,230,200,121,408,285,247,220,152
2026-02-15,Android,from_manage_subscription,107,57,28,22,16,12,57,30,24,18,13
2026-02-15,ios,from_undo_cancellation_screen,41,24,13,12,9,5,24,13,12,10,6
2026-02-15,both,from_notifications,14834,4893,2537,2073,1773,857,5129,2837,2434,2198,1223
2026-02-15,both,continue_watching,131010,68462,62778,60219,57392,39876,69773,64935,63511,62088,45218
2026-02-15,both,interstitials,61963,27459,17983,15927,14562,8451,29031,20086,18331,17369,10975
2026-02-15,both,series_widget_grid_2,168977,97767,60581,50955,44934,28430,99880,64307,55647,50643,34164
2026-02-15,both,from_mlt,16530,7530,3533,2906,2530,1520,7789,3915,3360,3046,1947
2026-02-15,both,search_results,81100,44387,24399,19101,16915,10174,45172,25532,20383,18487,11795
2026-02-15,both,series_widget_grid_3,97701,42036,29971,27554,25302,15714,43162,31801,30071,28483,18818
2026-02-15,both,from_redirection,39249,29573,23279,19621,16639,9221,29851,23817,20477,17852,10371
2026-02-15,both,hero_widget,47616,31161,22907,21425,19787,11005,31900,24096,23059,21896,12577
2026-02-15,both,for_you_feed,9647,6532,5027,4568,4075,2630,6712,5351,4990,4597,3102
2026-02-15,both,search_landing_page,19326,6044,4599,4567,4198,2353,6189,4783,4809,4509,2616
2026-02-15,both,series_widget_horizontal,7016,3905,2266,1758,1549,960,3998,2436,1981,1799,1205
2026-02-15,both,genre_page,5665,3845,2158,1826,1559,969,3918,2310,1999,1743,1142
2026-02-15,both,ranking_page,1899,1179,729,692,626,306,1198,773,754,690,368
2026-02-15,both,series_landscape_carousel,616,439,311,288,269,171,447,327,312,301,205
2026-02-15,both,from_undo_cancellation_screen,41,24,13,12,9,5,24,13,12,10,6
2026-02-15,both,from_manage_subscription,107,57,28,22,16,12,57,30,24,18,13
2026-02-16,Android,series_widget_grid_2,168464,97758,59979,49937,43978,27596,99802,63650,54632,49674,33305
2026-02-16,ios,series_widget_grid_2,7471,4199,2782,2477,2213,1336,4323,2982,2772,2574,1710
2026-02-16,Android,series_widget_grid_3,97618,42599,30291,27717,25383,15898,43732,32152,30354,28725,19141
2026-02-16,Android,search_results,75197,40546,21954,16950,14973,9146,41341,23069,18215,16541,10648
2026-02-16,Android,hero_widget,47073,31269,22638,21074,19289,10605,32015,23835,22750,21511,12528
2026-02-16,Android,continue_watching,134685,69985,63802,61181,58439,41900,71468,66037,64661,63396,47675
2026-02-16,Android,from_notifications,14750,4788,2487,2002,1655,947,4979,2739,2340,2054,1330
2026-02-16,Android,ranking_page,1710,1079,672,634,551,277,1101,716,686,610,335
2026-02-16,Android,interstitials,61241,27020,17343,15170,13889,8948,28499,19197,17350,16455,11187
2026-02-16,Android,series_landscape_carousel,695,534,403,380,354,250,553,435,416,400,298
2026-02-16,Android,from_mlt,14973,6396,2768,2206,1895,1274,6653,3088,2567,2293,1640
2026-02-16,ios,search_results,6241,3677,2348,2042,1806,1027,3758,2485,2203,2007,1239
2026-02-16,Android,from_redirection,39948,30109,23635,20119,17004,9483,30399,24265,21147,18529,11020
2026-02-16,ios,interstitials,1464,644,425,395,370,222,668,460,444,427,292
2026-02-16,ios,series_widget_grid_3,4140,1820,1309,1305,1176,639,1904,1433,1469,1391,829
2026-02-16,Android,search_landing_page,18563,5681,4214,4047,3775,2200,5884,4458,4359,4161,2572
2026-02-16,Android,genre_page,5294,3585,1997,1646,1401,859,3666,2149,1828,1597,1044
2026-02-16,Android,series_widget_horizontal,7320,4220,2506,1973,1706,1065,4313,2682,2194,1990,1329
2026-02-16,Android,for_you_feed,9652,6605,5081,4575,4109,2631,6785,5397,5010,4629,3143
2026-02-16,ios,from_mlt,2598,1890,1191,1052,923,610,1923,1278,1169,1074,765
2026-02-16,Android,from_manage_subscription,123,65,38,39,29,24,66,43,44,34,27
2026-02-16,ios,search_landing_page,1132,412,305,329,313,193,437,333,367,360,245
2026-02-16,ios,genre_page,633,433,283,258,218,138,453,314,294,256,182
2026-02-16,ios,ranking_page,166,106,79,74,67,31,110,84,78,74,37
2026-02-16,ios,from_undo_cancellation_screen,30,19,8,7,6,7,19,8,8,7,8
2026-02-16,both,series_widget_grid_2,175930,101957,62761,52414,46191,28932,104125,66632,57404,52248,35015
2026-02-16,both,search_results,81436,44223,24302,18992,16779,10173,45099,25554,20418,18548,11887
2026-02-16,both,for_you_feed,9652,6605,5081,4575,4109,2631,6785,5397,5010,4629,3143
2026-02-16,both,interstitials,62704,27664,17768,15565,14259,9170,29167,19657,17794,16882,11479
2026-02-16,both,continue_watching,134685,69985,63802,61181,58439,41900,71468,66037,64661,63396,47675
2026-02-16,both,hero_widget,47073,31269,22638,21074,19289,10605,32015,23835,22750,21511,12528
2026-02-16,both,from_redirection,39948,30109,23635,20119,17004,9483,30399,24265,21147,18529,11020
2026-02-16,both,series_widget_grid_3,101755,44419,31600,29022,26559,16537,45636,33585,31823,30116,19970
2026-02-16,both,from_notifications,14750,4788,2487,2002,1655,947,4979,2739,2340,2054,1330
2026-02-16,both,search_landing_page,19692,6093,4519,4376,4088,2393,6321,4791,4726,4521,2817
2026-02-16,both,series_widget_horizontal,7320,4220,2506,1973,1706,1065,4313,2682,2194,1990,1329
2026-02-16,both,from_mlt,17571,8286,3959,3258,2818,1884,8576,4366,3736,3367,2405
2026-02-16,both,series_landscape_carousel,695,534,403,380,354,250,553,435,416,400,298
2026-02-16,both,ranking_page,1876,1185,751,708,618,308,1211,800,764,684,372
2026-02-16,both,genre_page,5927,4018,2280,1904,1619,997,4119,2463,2122,1853,1226
2026-02-16,both,from_manage_subscription,123,65,38,39,29,24,66,43,44,34,27
2026-02-16,both,from_undo_cancellation_screen,30,19,8,7,6,7,19,8,8,7,8
2026-02-17,Android,from_redirection,45943,34983,27636,23845,20544,11739,35314,28297,24946,22127,13278
2026-02-17,Android,hero_widget,52105,36119,26444,24770,22797,12239,36801,27657,26486,25085,13998
2026-02-17,Android,search_results,80569,43955,24072,18617,16479,10202,44707,25181,19858,18033,11734
2026-02-17,Android,continue_watching,144349,76747,69737,67230,64261,45393,78092,71900,70546,69011,50949
2026-02-17,Android,series_widget_grid_3,106950,47162,33336,30623,28102,17508,48241,35223,33233,31453,20792
2026-02-17,Android,series_widget_grid_2,181888,104914,64488,54253,47864,29522,106863,68052,58830,53536,35036
2026-02-17,Android,from_notifications,14464,4646,2345,1867,1491,837,4830,2609,2189,1851,1145
2026-02-17,Android,interstitials,62324,26461,16519,14395,13111,7876,27709,18025,16190,15287,9707
2026-02-17,Android,for_you_feed,10265,7135,5449,4954,4468,2868,7340,5800,5417,5016,3391
2026-02-17,Android,search_landing_page,21886,7150,5284,5168,4813,2713,7312,5496,5446,5183,3041
2026-02-17,Android,from_mlt,17133,7441,3132,2505,2145,1343,7677,3421,2828,2518,1660
2026-02-17,Android,from_manage_subscription,118,65,42,36,29,22,65,42,36,30,22
2026-02-17,ios,search_results,7098,4016,2436,2104,1925,1145,4108,2545,2264,2134,1331
2026-02-17,Android,series_widget_horizontal,8200,4758,2691,2076,1823,1133,4845,2876,2311,2110,1405
2026-02-17,ios,series_widget_grid_3,4636,2132,1558,1527,1391,811,2195,1665,1688,1590,989
2026-02-17,Android,genre_page,5617,3786,2165,1857,1564,989,3869,2287,2010,1757,1174
2026-02-17,ios,series_widget_grid_2,7701,4463,2912,2677,2376,1477,4573,3116,2949,2712,1821
2026-02-17,ios,from_mlt,3020,2237,1360,1155,1030,642,2269,1443,1278,1173,779
2026-02-17,Android,ranking_page,1806,1114,728,678,612,309,1140,772,730,667,360
2026-02-17,ios,search_landing_page,1326,585,444,491,454,257,597,466,525,495,292
2026-02-17,Android,series_landscape_carousel,786,598,471,432,407,284,610,493,464,449,328
2026-02-17,ios,interstitials,1369,618,403,392,366,213,639,438,434,416,257
2026-02-17,ios,genre_page,633,452,282,250,205,136,465,303,274,231,161
2026-02-17,ios,from_undo_cancellation_screen,28,16,7,7,5,4,16,7,7,5,4
2026-02-17,ios,ranking_page,138,85,52,49,42,22,88,59,56,51,32
2026-02-17,both,series_widget_grid_3,111584,49294,34894,32150,29493,18319,50436,36888,34921,33043,21781
2026-02-17,both,search_landing_page,23211,7735,5728,5659,5267,2970,7909,5962,5971,5678,3333
2026-02-17,both,search_results,87662,47971,26508,20721,18404,11347,48815,27726,22122,20167,13065
2026-02-17,both,continue_watching,144349,76747,69737,67230,64261,45393,78092,71900,70546,69011,50949
2026-02-17,both,from_notifications,14464,4646,2345,1867,1491,837,4830,2609,2189,1851,1145
2026-02-17,both,series_widget_horizontal,8200,4758,2691,2076,1823,1133,4845,2876,2311,2110,1405
2026-02-17,both,series_widget_grid_2,189586,109377,67400,56930,50240,30999,111436,71168,61779,56248,36857
2026-02-17,both,hero_widget,52105,36119,26444,24770,22797,12239,36801,27657,26486,25085,13998
2026-02-17,both,genre_page,6250,4238,2447,2107,1769,1125,4334,2590,2284,1988,1335
2026-02-17,both,from_redirection,45943,34983,27636,23845,20544,11739,35314,28297,24946,22127,13278
2026-02-17,both,interstitials,63693,27079,16922,14787,13477,8089,28348,18463,16624,15703,9964
2026-02-17,both,from_mlt,20153,9678,4492,3660,3175,1985,9946,4864,4106,3691,2439
2026-02-17,both,for_you_feed,10265,7135,5449,4954,4468,2868,7340,5800,5417,5016,3391
2026-02-17,both,ranking_page,1944,1199,780,727,654,331,1228,831,786,718,392
2026-02-17,both,series_landscape_carousel,786,598,471,432,407,284,610,493,464,449,328
2026-02-17,both,from_manage_subscription,118,65,42,36,29,22,65,42,36,30,22
2026-02-17,both,from_undo_cancellation_screen,28,16,7,7,5,4,16,7,7,5,4
2026-02-18,Android,interstitials,66143,30611,20246,18204,16789,6921,31829,21882,20222,19332,8532
2026-02-18,Android,continue_watching,138923,74786,67960,65385,62564,43027,75790,69767,68338,66876,48084
2026-02-18,Android,series_widget_grid_3,101550,44714,31670,29058,26730,16460,45645,33286,31345,29657,19338
2026-02-18,Android,series_widget_grid_2,170125,97349,60349,50954,44843,27647,98930,63295,54976,49836,32595
2026-02-18,Android,for_you_feed,9612,6546,5074,4641,4176,2604,6710,5364,5033,4671,3084
2026-02-18,Android,hero_widget,52188,36656,27207,25479,23463,12238,37310,28380,27205,25709,14285
2026-02-18,Android,search_results,77815,42238,23026,17905,15850,9755,42775,23956,18968,17226,11149
2026-02-18,ios,series_widget_grid_2,7627,4263,2835,2551,2246,1322,4346,2988,2770,2549,1611
2026-02-18,ios,search_results,7182,4039,2463,2215,2005,1161,4108,2559,2344,2179,1347
2026-02-18,Android,series_widget_horizontal,7687,4385,2607,2091,1835,1126,4468,2791,2315,2105,1381
2026-02-18,Android,from_notifications,14806,4688,2472,1988,1628,816,4842,2689,2298,2004,1128
2026-02-18,Android,search_landing_page,20845,6790,5087,4948,4594,2465,6916,5267,5205,4914,2735
2026-02-18,Android,from_redirection,43563,33327,26403,22697,19567,11148,33564,26962,23623,20918,12480
2026-02-18,Android,from_mlt,16423,6831,2881,2275,1941,1135,7017,3125,2563,2265,1401
2026-02-18,Android,genre_page,5387,3657,2051,1794,1544,940,3720,2175,1937,1710,1098
2026-02-18,ios,series_widget_grid_3,4497,2017,1440,1428,1324,763,2071,1542,1562,1480,926
2026-02-18,ios,genre_page,663,464,280,243,202,124,477,299,273,237,155
2026-02-18,Android,ranking_page,1861,1220,810,743,650,344,1241,846,794,701,388
2026-02-18,ios,from_mlt,2919,2060,1273,1135,1006,573,2085,1340,1240,1127,688
2026-02-18,ios,search_landing_page,1272,528,388,426,402,223,539,404,453,436,252
2026-02-18,ios,interstitials,1394,617,425,399,382,170,637,455,432,420,192
2026-02-18,ios,ranking_page,186,117,86,79,71,33,122,92,90,84,41
2026-02-18,Android,series_landscape_carousel,674,520,412,384,350,257,529,429,411,390,297
2026-02-18,Android,from_manage_subscription,112,65,42,34,29,21,66,42,36,31,23
2026-02-18,ios,from_undo_cancellation_screen,37,22,10,9,9,4,22,11,9,9,5
2026-02-18,both,continue_watching,138923,74786,67960,65385,62564,43027,75790,69767,68338,66876,48084
2026-02-18,both,series_widget_grid_3,106045,46731,33110,30486,28054,17223,47716,34828,32907,31137,20264
2026-02-18,both,from_redirection,43563,33327,26403,22697,19567,11148,33564,26962,23623,20918,12480
2026-02-18,both,search_landing_page,22117,7318,5475,5374,4996,2688,7455,5671,5658,5350,2987
2026-02-18,both,hero_widget,52188,36656,27207,25479,23463,12238,37310,28380,27205,25709,14285
2026-02-18,both,series_widget_grid_2,177749,101612,63184,53505,47089,28969,103276,66283,57746,52385,34206
